   3.3000000e+00   1.0000000e+00   2.0820000e+01   1.0000000e+00   6.3800000e+00
   3.4000000e+00   1.0000000e+00   2.1440000e+01   1.0000000e+00   6.8800000e+00
   3.5000000e+00   1.0000000e+00   2.2060000e+01   1.0000000e+00   7.4000000e+00
   3.6000000e+00   1.0000000e+00   2.2700000e+01   1.0000000e+00   7.9300000e+00
   3.7000000e+00   1.0000000e+00   2.3350000e+01   1.0000000e+00   8.4700000e+00
   3.8000000e+00   1.0000000e+00   2.4010000e+01   1.0000000e+00   9.0200000e+00
   3.9000000e+00   1.0000000e+00   2.4690000e+01   1.0000000e+00   9.5700000e+00
   4.0000000e+00   1.0000000e+00   2.5370000e+01   1.0000000e+00   1.0140000e+01
   4.1000000e+00   1.0000000e+00   2.6070000e+01   1.0000000e+00   1.0720000e+01
   4.2000000e+00   1.0000000e+00   2.6780000e+01   1.0000000e+00   1.1300000e+01
   4.3000000e+00   1.0000000e+00   2.7490000e+01   1.0000000e+00   1.1910000e+01
   4.4000000e+00   1.0000000e+00   2.8220000e+01   1.0000000e+00   1.2510000e+01
   4.5000000e+00   1.0000000e+00   2.8960000e+01   1.0000000e+00   1.3120000e+01
   4.6000000e+00   1.0000000e+00   2.9710000e+01   1.0000000e+00   1.3740000e+01
   4.7000000e+00   1.0000000e+00   3.0460000e+01   1.0000000e+00   1.4370000e+01
   4.8000000e+00   1.0000000e+00   3.1230000e+01   1.0000000e+00   1.5010000e+01
   4.9000000e+00   1.0000000e+00   3.2010000e+01   1.0000000e+00   1.5640000e+01
   5.0000000e+00   1.0000000e+00   3.2790000e+01   1.0000000e+00   1.6300000e+01
   5.1000000e+00   1.0000000e+00   3.3580000e+01   1.0000000e+00   1.6960000e+01
   5.2000000e+00   1.0000000e+00   3.4380000e+01   1.0000000e+00   1.7620000e+01
   5.3000000e+00   1.0000000e+00   3.5190000e+01   1.0000000e+00   1.8290000e+01
   5.4000000e+00   1.0000000e+00   3.6010000e+01   1.0000000e+00   1.8970000e+01
   5.5000000e+00   1.0000000e+00   3.6830000e+01   1.0000000e+00   1.9650000e+01
   5.6000000e+00   1.0000000e+00   3.7660000e+01   1.0000000e+00   2.0340000e+01
   5.7000000e+00   1.0000000e+00   3.8500000e+01   1.0000000e+00   2.1030000e+01
   5.8000000e+00   1.0000000e+00   3.9340000e+01   1.0000000e+00   2.1740000e+01
   5.9000000e+00   1.0000000e+00   4.0190000e+01   1.0000000e+00   2.2450000e+01
   6.0000000e+00   1.0000000e+00   4.1050000e+01   1.0000000e+00   2.3150000e+01
   6.1000000e+00   1.0000000e+00   4.1910000e+01   1.0000000e+00   2.3870000e+01
   6.2000000e+00   1.0000000e+00   4.2780000e+01   1.0000000e+00   2.4590000e+01
   6.3000000e+00   1.0000000e+00   4.3650000e+01   1.0000000e+00   2.5320000e+01
   6.4000000e+00   1.0000000e+00   4.4530000e+01   1.0000000e+00   2.6060000e+01
   6.5000000e+00   1.0000000e+00   4.5420000e+01   1.0000000e+00   2.6790000e+01
   6.6000000e+00   1.0000000e+00   4.6310000e+01   1.0000000e+00   2.7530000e+01
   6.7000000e+00   1.0000000e+00   4.7200000e+01   1.0000000e+00   2.8280000e+01
   6.8000000e+00   1.0000000e+00   4.8100000e+01   1.0000000e+00   2.9020000e+01
   6.9000000e+00   1.0000000e+00   4.9010000e+01   1.0000000e+00   2.9770000e+01
   7.0000000e+00   1.0000000e+00   4.9920000e+01   1.0000000e+00   3.0530000e+01
   7.1000000e+00   1.0000000e+00   5.0830000e+01   1.0000000e+00   3.1290000e+01
   7.2000000e+00   1.0000000e+00   5.1750000e+01   1.0000000e+00   3.2050000e+01
   7.3000000e+00   1.0000000e+00   5.2670000e+01   1.0000000e+00   3.2820000e+01
   7.4000000e+00   1.0000000e+00   5.3590000e+01   1.0000000e+00   3.3590000e+01
   7.5000000e+00   1.0000000e+00   5.4520000e+01   1.0000000e+00   3.4370000e+01
   7.6000000e+00   1.0000000e+00   5.5460000e+01   1.0000000e+00   3.5140000e+01
   7.7000000e+00   1.0000000e+00   5.6390000e+01   1.0000000e+00   3.5920000e+01
   7.8000000e+00   1.0000000e+00   5.7330000e+01   1.0000000e+00   3.6700000e+01
   7.9000000e+00   1.0000000e+00   5.8280000e+01   1.0000000e+00   3.7480000e+01
   8.0000000e+00   1.0000000e+00   5.9220000e+01   1.0000000e+00   3.8280000e+01
   8.1000000e+00   2.0000000e+00   1.7000000e-01   1.0000000e+00   3.9070000e+01
   8.2000000e+00   2.0000000e+00   1.1200000e+00   1.0000000e+00   3.9860000e+01
   8.3000000e+00   2.0000000e+00   2.0800000e+00   1.0000000e+00   4.0650000e+01
   8.4000000e+00   2.0000000e+00   3.0400000e+00   1.0000000e+00   4.1440000e+01
   8.5000000e+00   2.0000000e+00   4.0000000e+00   1.0000000e+00   4.2240000e+01
   8.6000000e+00   2.0000000e+00   4.9600000e+00   1.0000000e+00   4.3050000e+01
   8.7000000e+00   2.0000000e+00   5.9300000e+00   1.0000000e+00   4.3850000e+01
   8.8000000e+00   2.0000000e+00   6.8900000e+00   1.0000000e+00   4.4660000e+01
   8.9000000e+00   2.0000000e+00   7.8600000e+00   1.0000000e+00   4.5470000e+01
   9.0000000e+00   2.0000000e+00   8.8400000e+00   1.0000000e+00   4.6270000e+01
   9.1000000e+00   2.0000000e+00   9.8100000e+00   1.0000000e+00   4.7080000e+01
   9.2000000e+00   2.0000000e+00   1.0780000e+01   1.0000000e+00   4.7900000e+01
   9.3000000e+00   2.0000000e+00   1.1760000e+01   1.0000000e+00   4.8710000e+01
   9.4000000e+00   2.0000000e+00   1.2740000e+01   1.0000000e+00   4.9530000e+01
   9.5000000e+00   2.0000000e+00   1.3720000e+01   1.0000000e+00   5.0340000e+01
   9.6000000e+00   2.0000000e+00   1.4710000e+01   1.0000000e+00   5.1150000e+01
   9.7000000e+00   2.0000000e+00   1.5690000e+01   1.0000000e+00   5.1980000e+01
   9.8000000e+00   2.0000000e+00   1.6680000e+01   1.0000000e+00   5.2790000e+01
   9.9000000e+00   2.0000000e+00   1.7670000e+01   1.0000000e+00   5.3610000e+01
   1.0000000e+01   2.0000000e+00   1.8650000e+01   1.0000000e+00   5.4440000e+01
   1.1000000e+01   2.0000000e+00   3.1210000e+01   2.0000000e+00   4.6000000e+00
   1.2000000e+01   2.0000000e+00   4.0630000e+01   2.0000000e+00   1.2400000e+01
   1.3000000e+01   2.0000000e+00   5.0170000e+01   2.0000000e+00   2.0280000e+01
   1.4000000e+01   2.0000000e+00   5.9800000e+01   2.0000000e+00   2.8220000e+01
   1.5000000e+01   3.0000000e+00   9.4800000e+00   2.0000000e+00   3.6210000e+01
   1.6000000e+01   3.0000000e+00   1.9200000e+01   2.0000000e+00   4.4230000e+01
   1.7000000e+01   3.0000000e+00   2.8950000e+01   2.0000000e+00   5.2260000e+01
   1.8000000e+01   3.0000000e+00   3.8720000e+01   3.0000000e+00   2.8000000e-01
   1.9000000e+01   3.0000000e+00   4.4580000e+01   3.0000000e+00   2.7100000e+00
   2.0000000e+01   3.0000000e+00   5.3620000e+01   3.0000000e+00   9.5100000e+00
   2.1000000e+01   4.0000000e+00   2.6100000e+00   3.0000000e+00   1.6280000e+01
   2.2000000e+01   4.0000000e+00   1.1540000e+01   3.0000000e+00   2.3100000e+01
   2.3000000e+01   4.0000000e+00   2.0420000e+01   3.0000000e+00   2.9950000e+01
   2.4000000e+01   4.0000000e+00   2.9270000e+01   3.0000000e+00   3.6790000e+01
   2.5000000e+01   4.0000000e+00   3.8080000e+01   3.0000000e+00   4.3630000e+01
   2.6000000e+01   4.0000000e+00   4.6860000e+01   3.0000000e+00   5.0450000e+01
   2.7000000e+01   4.0000000e+00   5.5600000e+01   3.0000000e+00   5.7260000e+01
   2.8000000e+01   5.0000000e+00   4.2900000e+00   4.0000000e+00   4.0600000e+00
   2.9000000e+01   5.0000000e+00   1.2930000e+01   4.0000000e+00   1.0850000e+01
   3.0000000e+01   5.0000000e+00   2.1510000e+01   4.0000000e+00   1.7620000e+01
   3.1000000e+01   5.0000000e+00   3.0050000e+01   4.0000000e+00   2.4370000e+01
   3.2000000e+01   5.0000000e+00   3.8530000e+01   4.0000000e+00   3.1100000e+01
   3.3000000e+01   5.0000000e+00   4.6950000e+01   4.0000000e+00   3.7810000e+01
   3.4000000e+01   5.0000000e+00   5.5310000e+01   4.0000000e+00   4.4500000e+01
   3.5000000e+01   6.0000000e+00   3.6100000e+00   4.0000000e+00   5.1170000e+01
   3.6000000e+01   6.0000000e+00   1.1850000e+01   4.0000000e+00   5.7820000e+01
   3.7000000e+01   6.0000000e+00   2.0030000e+01   5.0000000e+00   4.4300000e+00
   3.8000000e+01   6.0000000e+00   2.8140000e+01   5.0000000e+00   1.1030000e+01
   3.9000000e+01   6.0000000e+00   3.6190000e+01   5.0000000e+00   1.7600000e+01
   4.0000000e+01   6.0000000e+00   4.4180000e+01   5.0000000e+00   2.4130000e+01
   4.1000000e+01   6.0000000e+00   5.2100000e+01   5.0000000e+00   3.0640000e+01
   4.2000000e+01   6.0000000e+00   5.9960000e+01   5.0000000e+00   3.7120000e+01
   4.3000000e+01   7.0000000e+00   7.7500000e+00   5.0000000e+00   4.3560000e+01
   4.4000000e+01   7.0000000e+00   1.5470000e+01   5.0000000e+00   4.9990000e+01
   4.5000000e+01   7.0000000e+00   2.3130000e+01   5.0000000e+00   5.6370000e+01
   4.6000000e+01   7.0000000e+00   3.0720000e+01   6.0000000e+00   2.7200000e+00
   4.7000000e+01   7.0000000e+00   3.8250000e+01   6.0000000e+00   9.0300000e+00
   4.8000000e+01   7.0000000e+00   4.5700000e+01   6.0000000e+00   1.5320000e+01
   4.9000000e+01   7.0000000e+00   5.3090000e+01   6.0000000e+00   2.1570000e+01
   5.0000000e+01   8.0000000e+00   4.1000000e-01   6.0000000e+00   2.7790000e+01
   5.1000000e+01   8.0000000e+00   7.6600000e+00   6.0000000e+00   3.3970000e+01
   5.2000000e+01   8.0000000e+00   1.4850000e+01   6.0000000e+00   4.0110000e+01
   5.3000000e+01   8.0000000e+00   2.1970000e+01   6.0000000e+00   4.6210000e+01
   5.4000000e+01   8.0000000e+00   2.9020000e+01   6.0000000e+00   5.2280000e+01
   5.5000000e+01   8.0000000e+00   3.6000000e+01   6.0000000e+00   5.8320000e+01
   5.6000000e+01   8.0000000e+00   4.2910000e+01   7.0000000e+00   4.3200000e+00
   5.7000000e+01   8.0000000e+00   4.9760000e+01   7.0000000e+00   1.0270000e+01
   5.8000000e+01   8.0000000e+00   5.6530000e+01   7.0000000e+00   1.6200000e+01
   5.9000000e+01   9.0000000e+00   3.2400000e+00   7.0000000e+00   2.2080000e+01
   6.0000000e+01   9.0000000e+00   9.8800000e+00   7.0000000e+00   2.7920000e+01
   6.1000000e+01   9.0000000e+00   1.6450000e+01   7.0000000e+00   3.3730000e+01
   6.2000000e+01   9.0000000e+00   2.2950000e+01   7.0000000e+00   3.9490000e+01
   6.3000000e+01   9.0000000e+00   2.9390000e+01   7.0000000e+00   4.5210000e+01
   6.4000000e+01   9.0000000e+00   3.5750000e+01   7.0000000e+00   5.0900000e+01
   6.5000000e+01   9.0000000e+00   4.2050000e+01   7.0000000e+00   5.6540000e+01
   6.6000000e+01   9.0000000e+00   4.8280000e+01   8.0000000e+00   2.1300000e+00
   6.7000000e+01   9.0000000e+00   5.4430000e+01   8.0000000e+00   7.7000000e+00
   6.8000000e+01   1.0000000e+01   5.2000000e-01   8.0000000e+00   1.3220000e+01
   6.9000000e+01   1.0000000e+01   6.5400000e+00   8.0000000e+00   1.8690000e+01
   7.0000000e+01   1.0000000e+01   1.2490000e+01   8.0000000e+00   2.4120000e+01
   7.1000000e+01   1.0000000e+01   1.8370000e+01   8.0000000e+00   2.9510000e+01
   7.2000000e+01   1.0000000e+01   2.4180000e+01   8.0000000e+00   3.4850000e+01
   7.3000000e+01   1.0000000e+01   2.9920000e+01   8.0000000e+00   4.0150000e+01
   7.4000000e+01   1.0000000e+01   3.5580000e+01   8.0000000e+00   4.5410000e+01
   7.5000000e+01   1.0000000e+01   4.1180000e+01   8.0000000e+00   5.0620000e+01
   7.6000000e+01   1.0000000e+01   4.6700000e+01   8.0000000e+00   5.5790000e+01
   7.7000000e+01   1.0000000e+01   5.2160000e+01   9.0000000e+00   9.0000000e-01
   7.8000000e+01   1.0000000e+01   5.7530000e+01   9.0000000e+00   5.9800000e+00
   7.9000000e+01   1.1000000e+01   2.8400000e+00   9.0000000e+00   1.1000000e+01
   8.0000000e+01   1.1000000e+01   8.0700000e+00   9.0000000e+00   1.5980000e+01
   8.1000000e+01   1.1000000e+01   1.3230000e+01   9.0000000e+00   2.0900000e+01
   8.2000000e+01   1.1000000e+01   1.8310000e+01   9.0000000e+00   2.5780000e+01
   8.3000000e+01   1.1000000e+01   2.3320000e+01   9.0000000e+00   3.0610000e+01
   8.4000000e+01   1.1000000e+01   2.8260000e+01   9.0000000e+00   3.5380000e+01
   8.5000000e+01   1.1000000e+01   3.3110000e+01   9.0000000e+00   4.0110000e+01
   8.6000000e+01   1.1000000e+01   3.7890000e+01   9.0000000e+00   4.4780000e+01
   8.7000000e+01   1.1000000e+01   4.2590000e+01   9.0000000e+00   4.9400000e+01
   8.8000000e+01   1.1000000e+01   4.7230000e+01   9.0000000e+00   5.3940000e+01
   8.9000000e+01   1.1000000e+01   5.1870000e+01   9.0000000e+00   5.8350000e+01
   9.0000000e+01   1.1000000e+01   5.6490000e+01   1.0000000e+01   2.6500000e+00
   9.1000000e+01   1.2000000e+01   1.0900000e+00   1.0000000e+01   6.8200000e+00
   9.2000000e+01   1.2000000e+01   5.6700000e+00   1.0000000e+01   1.0950000e+01
   9.3000000e+01   1.2000000e+01   1.0220000e+01   1.0000000e+01   1.5070000e+01
   9.4000000e+01   1.2000000e+01   1.4750000e+01   1.0000000e+01   1.9140000e+01
   9.5000000e+01   1.2000000e+01   1.9240000e+01   1.0000000e+01   2.3170000e+01
   9.6000000e+01   1.2000000e+01   2.3710000e+01   1.0000000e+01   2.7150000e+01
